id,fighter_name,nickname,birth_date,age,country,height_cm,weight_kg,association,weight_class,wins,losses
/fighter/Ji-Won-Kang-303289,Ji Won Kang,Mighty Warrior,08/10/1995,25,South Korea,182.88,120.2,Wangho MMA,Heavyweight,5,5
/fighter/Ole-Laursen-15394,Ole Laursen,Iron Fist,21/08/1977,43,Philippines,175.26,77.11,Legacy Gym,Welterweight,8,8
/fighter/Dustin-Hazelett-11481,Dustin Hazelett,McLovin,29/04/1986,35,United States,185.42,70.31,Team Jorge Gurgel,Lightweight,12,12
/fighter/Tyson-Miller-303257,Tyson Miller,The Killer,,,United States,0.0,92.99,,Light Heavyweight,2,2
/fighter/Lindsey-VanZandt-206197,Lindsey VanZandt,Damsel,06/08/1993,28,United States,157.48,48.08,Precision MMA,Atomweight,7,7
/fighter/Tom-Aspinall-65231,Tom Aspinall,,11/04/1993,28,England,195.58,111.13,Team Kaobon,Heavyweight,10,10
/fighter/David-Zawada-72910,David Zawada,Sagat,01/08/1990,31,Germany,182.88,77.11,UFD Gym,Welterweight,17,17
/fighter/Shawn-Jordan-45624,Shawn Jordan,The Savage,21/10/1984,36,United States,182.88,120.2,American Top Team,Heavyweight,19,19
/fighter/Dan-Cormier-67968,Dan Cormier,The Hamburglar,,,United States,162.56,56.7,Tri-Force MMA,Flyweight,8,8
/fighter/Ahmed-Mujtaba-132987,Ahmed Mujtaba,The Wolverine,,,Pakistan,180.34,70.31,Fight Fortress MMA,Lightweight,8,8
/fighter/Russell-Doane-30054,Russell Doane,,13/08/1986,34,United States,167.64,61.23,Hawaii Elite MMA,Bantamweight,15,15
/fighter/Mak-Kelleher-64737,Mak Kelleher,,,,United States,175.26,65.77,Jamie Varner's Combat Academy,Featherweight,1,1
/fighter/Kevin-Jordan-4399,Kevin Jordan,The Shaman,31/12/1970,50,United States,190.5,111.13,USCAA,Heavyweight,11,11
/fighter/Jason-Fischer-85210,Jason Fischer,The Finisher,03/03/1985,36,United States,177.8,70.31,Michigan Top Team,Lightweight,14,14
/fighter/Muin-Gafurov-182325,Muin Gafurov,Tajik,17/05/1996,25,Tajikistan,170.18,61.23,Taj-Fighter,Bantamweight,17,17
/fighter/Marcel-Goncalves-84304,Marcel Goncalves,,15/12/1986,34,United States,180.34,70.76,,Lightweight,4,4
/fighter/Callum-Ellenor-77142,Callum Ellenor,Cal Pacino,04/04/1991,30,England,170.18,60.78,Team Fish Tank,Bantamweight,8,8
/fighter/Giovanni-Sarran-61471,Giovanni Sarran,Bam Bam,26/12/1988,32,United States,170.18,114.31,,Heavyweight,6,6
/fighter/Yuan-Yi-349251,Yuan Yi,,,,China,177.8,77.11,Modern Samurai Dojo,Welterweight,2,2
/fighter/Justin-Linn-47432,Justin Linn,The Mortal Sinn,19/06/1989,32,United States,175.26,65.77,Team Tompkins,Featherweight,7,7
/fighter/David-Hammons-122797,David Hammons,,22/05/1990,31,United States,193.04,118.84,,Heavyweight,1,1
/fighter/Brett-McDermott-89439,Brett McDermott,The Spartan,,,England,180.34,92.99,Flex MMA,Light Heavyweight,9,9
/fighter/Miesha-Tate-26252,Miesha Tate,Cupcake,18/08/1986,34,United States,167.64,61.23,Xtreme Couture,Bantamweight,19,19
/fighter/Joey-Gilbert-1306,Joey Gilbert,,14/04/1970,51,United States,165.1,69.85,Gilbert Grappling,Lightweight,2,2
/fighter/Hamza-Salim-58713,Hamza Salim,The Hamza,,,United States,185.42,92.99,Gracie Barra Portland,Light Heavyweight,5,5
/fighter/Chris-Cisneros-872,Chris Cisneros,The Maverick,24/12/1979,41,United States,180.34,77.11,Boss MMA,Welterweight,19,19
/fighter/Jared-Rosholt-76763,Jared Rosholt,The Big Show,04/08/1986,35,United States,187.96,108.86,Team Takedown,Heavyweight,20,20
/fighter/Nathan-Stolen-164973,Nathan Stolen,Superman,,,United States,170.18,65.77,Bad Company MMA,Featherweight,8,8
/fighter/Maurice-Jackson-119077,Maurice Jackson,The Hulk,,,United States,172.72,92.99,Jackson-Wink MMA,Light Heavyweight,7,7
/fighter/Abdul-Aziz-Calim-279119,Abdul Aziz Calim,The Krauser,,,Indonesia,0.0,56.7,Han Academy,Flyweight,5,5
/fighter/Sheldon-Westcott-23648,Sheldon Westcott,,20/08/1984,36,Canada,185.42,77.11,Complete Fitness and Martial Arts,Welterweight,9,9
/fighter/Darrill-Schoonover-33084,Darrill Schoonover,The Boss,18/06/1985,36,United States,187.96,116.57,Red Spider MMA,Heavyweight,14,14
/fighter/Alexa-Grasso-142845,Alexa Grasso,,09/08/1993,28,Mexico,165.1,56.7,Lobo Gym MMA,Flyweight,13,13
/fighter/Ev-Ting-60988,Ev Ting,The Extraterrestrial,11/08/1989,32,New Zealand,170.18,70.31,Auckland MMA,Lightweight,17,17
/fighter/Jennifer-Olsim-214807,Jennifer Olsim,,,,Philippines,0.0,52.16,Tribal Submission,Strawweight,4,4
/fighter/Josh-San-Diego-91551,Josh San Diego,The Zookeeper,08/03/1985,36,United States,177.8,63.05,Unlimited MMA,Featherweight,9,9
/fighter/Valerie-Coolbaugh-34755,Valerie Coolbaugh,Vicious Val,06/07/1974,47,United States,172.72,56.7,Fight Factory MMA,Flyweight,7,7
/fighter/Alex-Fong-170601,Alex Fong,Lil Rocky,15/10/1995,25,Malaysia,162.56,56.7,Borneo Tribal Squad,Flyweight,1,1
/fighter/Nyrene-Crowley-253781,Nyrene Crowley,Neutron Bomb,17/05/1989,32,New Zealand,157.48,52.16,Bali MMA,Strawweight,3,3
/fighter/Marcus-Jones-25912,Marcus Jones,Big Baby,15/08/1973,47,United States,198.12,120.2,,Heavyweight,4,4
/fighter/Marcin-Wrzosek-85623,Marcin Wrzosek,The Polish Zombie,14/10/1987,33,Poland,175.26,65.77,FitFabric Shark Top Team,Featherweight,14,14
/fighter/Oskar-Piechota-77303,Oskar Piechota,Imadlo,24/01/1990,31,Poland,182.88,83.91,Piranha Grappling Team,Middleweight,11,11
/fighter/Rudy-Morales-72409,Rudy Morales,Ruthless,05/12/1984,36,United States,172.72,65.77,Wand Fight Team,Featherweight,5,5
/fighter/Laura-Balin-112923,Laura Balin,La Gladiadora,,,Argentina,0.0,52.16,Kaeshi Gym Concordia,Strawweight,12,12
/fighter/David-Abbott-110,David Abbott,Tank,26/04/1965,56,United States,182.88,113.4,,Heavyweight,10,10
/fighter/Deiveson-Figueiredo-110485,Deiveson Figueiredo,Daico / Deus da Guerra,18/12/1987,33,Brazil,165.1,56.7,Figueiredo Team,Flyweight,20,20
/fighter/Anastasia-Yankova-145249,Anastasia Yankova,,01/03/1991,30,Russia,165.1,56.7,AKA Thailand,Flyweight,5,5
/fighter/Dave-Jansen-25414,Dave Jansen,The Fugitive,21/08/1979,41,United States,175.26,70.76,Sports Lab,Lightweight,20,20
/fighter/Richard-Odoms-68083,Richard Odoms,The Black Eagle,08/05/1975,46,United States,195.58,117.03,RPBJJ,Heavyweight,14,14
/fighter/Austin-Lingo-236341,Austin Lingo,Lights Out,10/07/1994,27,United States,177.8,65.77,Fortis MMA,Featherweight,8,8
/fighter/Joseph-Omana-168473,Joseph Omana,Jomanz Omanz,19/03/1990,31,Philippines,167.64,61.23,,Bantamweight,1,1
/fighter/Jayme-Hinshaw-200869,Jayme Hinshaw,AtomBomb,16/10/1989,31,United States,157.48,47.63,Fit NHB,Atomweight,4,4
/fighter/Antonina-Shevchenko-45389,Antonina Shevchenko,La Pantera,20/11/1984,36,Kyrgyzstan,172.72,56.7,Tiger Muay Thai,Flyweight,9,9
/fighter/Shane-Howell-20906,Shane Howell,,28/11/1983,37,United States,172.72,56.7,R-1 MMA,Flyweight,13,13
/fighter/Rafael-Lovato-Jr-116967,Rafael Lovato Jr.,,25/06/1983,38,United States,190.5,83.91,Lovato's School of Brazilian Jiu-Jitsu,Middleweight,10,10
/fighter/Akenbieke-Ayijiake-186615,Akenbieke Ayijiake,Tianshan Eagle,,,China,170.18,64.86,Hebei Wanshi Fight Club,Featherweight,12,12
/fighter/Dequan-Townsend-91563,Dequan Townsend,The Tarantula,11/05/1986,35,United States,190.5,83.91,Murcielago MMA,Middleweight,21,21
/fighter/Georgi-Stoyanov-39813,Georgi Stoyanov,Stanchev,07/07/1980,41,Bulgaria,170.18,65.77,,Featherweight,20,20
/fighter/Ryo-Kawamura-13514,Ryo Kawamura,Rocky,29/06/1981,40,Japan,180.34,83.91,PANCRASEism,Middleweight,18,18
/fighter/Joseph-Creer-175833,Joseph Creer,Dark Knight,28/12/1981,39,United States,193.04,83.91,The Outsiders,Middleweight,7,7
/fighter/Ali-Bagautinov-81198,Ali Bagautinov,The King Puncher,12/06/1985,36,Russia,162.56,56.7,Krepost,Flyweight,21,21
/fighter/Desiree-Yanez-286877,Desiree Yanez,Dirty Dez,19/02/1990,31,United States,162.56,52.16,Blitz Sport MMA,Strawweight,5,5
/fighter/Daniel-Mashamaite-78614,Daniel Mashamaite,Black Diamond,06/12/1976,44,South Africa,170.18,61.69,Grappling Unlimited,Bantamweight,1,1
/fighter/Brian-Eckstein-17313,Brian Eckstein,,06/03/1985,36,United States,167.64,61.23,American Top Team,Bantamweight,5,5
/fighter/DaMon-Blackshear-243891,Da'Mon Blackshear,The Diamond,12/08/1994,26,United States,177.8,65.77,Team ROC,Featherweight,9,9
/fighter/Raphael-Davis-17374,Raphael Davis,Noodle,01/09/1976,44,United States,190.5,92.08,Reign MMA,Light Heavyweight,13,13
/fighter/Magomed-Ankalaev-170785,Magomed Ankalaev,,02/06/1992,29,Russia,190.5,92.99,Akhmat Fight Team,Light Heavyweight,15,15
/fighter/Aymard-Guih-125233,Aymard Guih,Barakuda,29/04/1988,33,Cote d'Ivoire,175.26,70.31,Team MFC,Lightweight,15,15
/fighter/Chris-Foster-25653,Chris Foster,Cassius,,,United States,175.26,65.77,Danilo Cherman Nova Uniao,Featherweight,11,11
/fighter/Tarec-Saffiedine-21912,Tarec Saffiedine,Sponge,06/09/1986,34,Belgium,175.26,76.66,Tristar Gym,Welterweight,16,16
/fighter/Ben-Brewer-85568,Ben Brewer,The Ruler,,,United States,185.42,77.11,Nashville MMA,Welterweight,11,11
/fighter/John-Polakowski-9512,John Polakowski,Buckets of Blood,21/06/1981,40,United States,175.26,70.31,The Pit,Lightweight,2,2
/fighter/Bryson-Bolohao-230395,Bryson Bolohao,,,,United States,0.0,70.31,,Lightweight,0,0
/fighter/Laurita-Cibirite-237135,Laurita Cibirite,,,,Israel,0.0,65.77,,Featherweight,0,0
/fighter/Mario-Soto-85041,Mario Soto,Dr. Mario,,,United States,182.88,77.11,Team Alpha Male,Welterweight,8,8
/fighter/Adam-Yandiev-186189,Adam Yandiev,Beard,07/07/1988,33,Russia,180.34,83.91,Fight or Die,Middleweight,9,9
/fighter/Jon-delos-Reyes-58594,Jon delos Reyes,The Heat,19/08/1987,33,United States,165.1,56.7,Countershot MMA,Flyweight,8,8
/fighter/Adi-Nugroho-232891,Adi  Nugroho,,,,Indonesia,0.0,56.7,Garuda Martial Arts,Flyweight,0,0
/fighter/Konstantin-Erokhin-98151,Konstantin Erokhin,,02/01/1983,38,Russia,180.34,92.99,Krepost,Light Heavyweight,10,10
/fighter/Noad-Lahat-35732,Noad Lahat,,08/06/1984,37,United States,175.26,65.77,Xtreme Couture,Featherweight,13,13
/fighter/John-Lewis-230,John Lewis,,16/07/1969,52,United States,182.88,72.57,Lewis,Welterweight,3,3
/fighter/Nick-Hein-50774,Nick Hein,Sergeant,24/04/1984,37,Germany,167.64,70.31,Tiger Muay Thai,Lightweight,14,14
/fighter/Kristy-Obst-275819,Kristy Obst,KO,,,Australia,0.0,52.16,Martial Arts and Fight Centre,Strawweight,2,2
/fighter/Wendell-de-Oliveira-Marques-15393,Wendell de Oliveira Marques,War Machine / Negao,01/06/1983,38,Brazil,180.34,77.11,War Machine,Welterweight,31,31
/fighter/Alejandro-Villalobos-22473,Alejandro Villalobos,Ano,26/10/1978,42,Costa Rica,170.18,65.77,Mandarina MMA,Featherweight,17,17
/fighter/Daniel-Teymur-163939,Daniel Teymur,Kid Dynamite,03/02/1988,33,Sweden,165.1,65.77,Allstars Training Center,Featherweight,7,7
/fighter/Changxin-Fu-186589,Changxin  Fu,,12/08/1992,28,China,177.8,65.77,Tianchi Wrestling,Featherweight,8,8
/fighter/Shaquan-Moore-302801,Shaquan Moore,,27/03/1994,27,United States,175.26,77.11,Fusion MMA,Welterweight,1,1
/fighter/Alexandre-Ferreira-1398,Alexandre Ferreira,Cacareco,25/04/1979,42,Brazil,170.18,92.53,Chute Boxe,Light Heavyweight,18,18
/fighter/Blake-Watkins-13430,Blake Watkins,,,,United States,187.96,83.91,,Middleweight,5,5
/fighter/Tsogookhuu-Amarsanaa-220441,Tsogookhuu Amarsanaa,,25/08/1990,30,Mongolia,177.8,70.31,Core Mongolia,Lightweight,6,6
/fighter/Norbert-Novenyi-Jr-23071,Norbert Novenyi Jr.,Magic,,,Hungary,180.34,83.91,London Shootfighters,Middleweight,5,5
/fighter/Cody-Matthews-237237,Cody Matthews,Mad Cat,12/06/1998,23,United States,160.02,61.23,Ryoma Academy,Bantamweight,1,1
/fighter/Paul-Varelans-112,Paul Varelans,The Polar Bear,17/09/1969,,United States,203.2,136.08,,Super Heavyweight,9,9
/fighter/Dennis-Hallman-275,Dennis Hallman,Superman,02/12/1975,45,United States,175.26,82.1,Victory Athletics,Middleweight,53,53
/fighter/Douglas-Frey-40250,Douglas Frey,,08/08/1982,39,United States,180.34,65.77,Fitness Fight Factory,Featherweight,10,10
/fighter/Nobutatsu-Suzuki-15160,Nobutatsu Suzuki,,16/09/1977,43,Japan,172.72,70.31,Bushinjuku,Lightweight,11,11
/fighter/Marek-Jakimowicz-290401,Marek Jakimowicz,,,,Northern Ireland,180.34,77.11,IFS Northern Ireland,Welterweight,1,1
/fighter/Kaytlin-Neil-145873,Kaytlin Neil,Katniss,07/01/1992,29,United States,170.18,57.15,Four7 Training Center,Flyweight,4,4
/fighter/Kala-Hose-12693,Kala Hose,Kolohe,25/05/1982,39,United States,175.26,83.91,Team Oyama,Middleweight,7,7
/fighter/Antonio-Mendes-7110,Antonio Mendes,Samuray,19/04/1981,40,Brazil,190.5,92.99,Dragon Fight,Light Heavyweight,18,18
/fighter/Emilio-Trevino-282989,Emilio Trevino,,,,United States,187.96,120.2,,Heavyweight,5,5
/fighter/Shamir-Garcia-136451,Shamir Garcia,Bam Bam,,,United States,172.72,92.99,,Light Heavyweight,6,6
/fighter/Eugene-Jackson-222,Eugene Jackson,The Wolf,31/12/1969,51,United States,172.72,83.91,Gladiators Training Academy,Middleweight,15,15
/fighter/Benjamin-Wilhelm-67023,Benjamin Wilhelm,,,,United States,175.26,77.11,Gracie Technics,Welterweight,5,5
/fighter/Chi-LewisParry-91943,Chi Lewis-Parry,Chopper,10/08/1983,38,England,205.74,110.22,The Dream Team,Heavyweight,9,9
/fighter/Brad-Tavares-33095,Brad Tavares,,21/12/1987,33,United States,180.34,83.91,Xtreme Couture,Middleweight,19,19
/fighter/Tywan-Claxton-266021,Tywan Claxton,Air,25/11/1992,28,United States,172.72,65.77,Strong Style Fight Team,Featherweight,6,6
/fighter/Akop-Stepanyan-45416,Akop Stepanyan,Sniper,06/05/1986,35,Russia,175.26,66.22,RusFighters Sport Club,Featherweight,27,27
/fighter/Luca-Vitali-87489,Luca Vitali,The Ace,30/04/1992,29,Italy,182.88,70.31,Stabile Fight Team,Lightweight,11,11
/fighter/Eddie-Larrea-28037,Eddie Larrea,Fast,22/02/1982,39,United States,182.88,83.46,Independent,Middleweight,22,22
/fighter/Quinn-Mulhern-22873,Quinn Mulhern,,20/09/1984,36,United States,190.5,70.31,Jackson-Wink MMA,Lightweight,18,18
/fighter/Lance-Gibson-Jr-217915,Lance Gibson Jr.,Fearless,02/02/1995,26,Canada,177.8,70.31,Gibson Kickboxing & Pankration,Lightweight,4,4
/fighter/Mona-Samir-207851,Mona Samir,,,,Egypt,149.86,53.98,Egyptian Top Team,Flyweight,1,1
/fighter/James-Toney-60940,James Toney,Lights Out,24/08/1968,52,United States,177.8,107.5,M-1 Global Training Center,Heavyweight,0,0
/fighter/Mike-Stumpf-20967,Mike Stumpf,,01/08/1986,35,United States,177.8,77.11,Team Curran,Welterweight,11,11
/fighter/Roli-Delgado-3669,Roli Delgado,The Crazy Cuban,22/11/1981,39,United States,190.5,65.77,Westside Fight Team,Featherweight,11,11
/fighter/Kate-Jackson-47542,Kate Jackson,,13/08/1986,34,England,167.64,56.7,Koncept Gym,Flyweight,11,11
/fighter/Craig-Hudson-75425,Craig Hudson,Wardog,10/04/1974,47,Canada,187.96,113.85,Tapout Burlington,Heavyweight,5,5
/fighter/Koha-Minowa-211597,Koha Minowa,Hiroba,24/07/1999,22,Japan,160.02,52.16,STF,Strawweight,13,13
/fighter/Adrienne-Seiber-71311,Adrienne Seiber,Aggravated Battery,,,United States,172.72,65.32,Academy of Self Defense,Featherweight,2,2
/fighter/Chris-Manuel-18669,Chris Manuel,,21/07/1987,34,United States,167.64,64.86,American Top Team,Featherweight,9,9
/fighter/Hugo-Pereira-221665,Hugo Pereira,,,,Portugal,175.26,77.11,Gracie Barra,Welterweight,5,5
/fighter/Cain-Carrizosa-84645,Cain Carrizosa,The Insane,22/07/1986,35,United States,172.72,70.31,Elite Team,Lightweight,11,11
/fighter/Magomed-Magomedov-79175,Magomed Magomedov,Tiger,25/12/1991,29,Russia,170.18,61.23,Dagfighter,Bantamweight,18,18
/fighter/Francisco-Rivera-11908,Francisco Rivera,Cisco,08/10/1981,39,United States,172.72,61.23,All In MMA,Bantamweight,13,13
/fighter/Sabah-Homasi-47068,Sabah Homasi,The Sleek Sheik,19/10/1988,32,United States,182.88,81.19,American Top Team,Middleweight,15,15
/fighter/Wagner-Silva-Gomes-115911,Wagner Silva Gomes,Wagnao,07/02/1987,34,Brazil,182.88,83.91,Tata Fight Team,Middleweight,9,9
/fighter/Eric-Martin-151,Eric Martin,,,,United States,0.0,0.0,,,0,0
/fighter/Kyle-Estrada-139131,Kyle Estrada,The Hoosier,13/08/1990,30,United States,172.72,63.5,Saekson Muay Thai,Featherweight,11,11
/fighter/Isao-Kobayashi-36680,Isao Kobayashi,,28/10/1988,32,Japan,172.72,65.77,Never Quit,Featherweight,27,27
/fighter/Aisling-Daly-25245,Aisling Daly,Ais the Bash,24/12/1987,33,Ireland,160.02,52.62,SBG Ireland,Strawweight,16,16
/fighter/Dominique-Wooding-154945,Dominique Wooding,The Black Panther,19/08/1996,24,England,175.26,65.77,Team Titan,Featherweight,7,7
/fighter/Adek-Omar-152557,Adek Omar,Wildcat,,,Malaysia,0.0,52.16,Reps Fitness,Strawweight,0,0
/fighter/Alistair-Overeem-461,Alistair Overeem,The Demolition Man,17/05/1980,41,Netherlands,193.04,116.12,Elevation Fight Team,Heavyweight,47,47
/fighter/Frank-Baca-40367,Frank Baca,,,,United States,172.72,56.7,Fit NHB,Flyweight,16,16
/fighter/Danny-Martinez-16777,Danny Martinez,The Gremlin,14/06/1985,36,United States,165.1,56.7,Alliance MMA,Flyweight,21,21
/fighter/Felipe-Dias-Colares-144701,Felipe Dias Colares,Cabocao,31/03/1994,27,Brazil,175.26,65.77,Team Nogueira,Featherweight,10,10
/fighter/ASol-Kwon-20992,A-Sol Kwon,,16/01/1985,36,South Korea,172.72,70.31,Independent,Lightweight,21,21
/fighter/James-Hammortree-42479,James Hammortree,Sledge,25/06/1986,35,United States,190.5,92.53,USA Martial Arts,Light Heavyweight,6,6
/fighter/Jens-Pulver-228,Jens Pulver,Little Evil,06/12/1974,46,United States,170.18,61.23,Team Extreme,Bantamweight,27,27
/fighter/Ben-Sosoli-125617,Ben Sosoli,Combat Wombat,10/12/1989,31,Australia,182.88,119.75,Resilience Training Centre,Heavyweight,7,7
/fighter/Jordan-Radev-5925,Jordan Radev,,04/03/1976,45,Bulgaria,170.18,77.11,Sportcentrum KOPS,Welterweight,23,23
/fighter/Brian-Imes-34983,Brian Imes,,06/05/1978,43,United States,195.58,92.99,Premier Martial Arts,Light Heavyweight,8,8
/fighter/Humberto-Bandenay-110397,Humberto Bandenay,,04/09/1994,26,Peru,180.34,70.31,Pro Fighting Peru,Lightweight,18,18
/fighter/Mike-Estus-54084,Mike Estus,The Real Pretty Boy,23/02/1983,38,United States,175.26,77.11,Estus MMA,Welterweight,7,7
/fighter/Chris-Goldbaugh-18460,Chris Goldbaugh,Shenanigans,,,United States,182.88,83.91,Bullpen Fight Club,Middleweight,3,3
/fighter/Linton-Vassell-37527,Linton Vassell,The Swarm,03/06/1983,38,England,193.04,108.41,Immortal MMA,Heavyweight,20,20
/fighter/Dustin-Stoltzfus-113779,Dustin Stoltzfus,,15/11/1991,29,United States,180.34,83.91,Frankers Fight Team,Middleweight,13,13
/fighter/Eric-Bedard-77201,Eric Bedard,Lucky Strikes,11/09/1984,36,United States,182.88,116.57,Gillett's MMA,Heavyweight,6,6
/fighter/Hatsu-Hioki-5466,Hatsu Hioki,,18/07/1983,38,Japan,180.34,65.77,Alive,Featherweight,29,29
/fighter/Andre-Roberts-194,Andre Roberts,The Chief,24/02/1965,56,United States,187.96,156.49,,Super Heavyweight,14,14
/fighter/Ryuichi-Yamashita-318791,Ryuichi Yamashita,,,,Japan,0.0,70.31,Wizard MMA Gym,Lightweight,3,3
/fighter/Peter-Danesoe-332659,Peter Danesoe,Saint,01/09/2000,20,Thailand,175.26,61.23,Team Quest Thailand,Bantamweight,0,0
/fighter/Kevin-Burns-20512,Kevin Burns,The Fire,03/03/1980,41,United States,182.88,77.11,Grudge Training Center,Welterweight,12,12
/fighter/Rodrigo-Goiana-de-Lima-81136,Rodrigo Goiana de Lima,Monstro,03/03/1991,,Brazil,175.26,77.11,Coalizao Fight Team,Welterweight,9,9
/fighter/Kelly-Anundson-70064,Kelly Anundson,Crossface,29/08/1984,36,United States,180.34,92.99,American Top Team,Light Heavyweight,9,9
/fighter/Hannah-Cifers-117571,Hannah Cifers,Shockwave,26/06/1992,29,United States,154.94,52.16,Embrace Martial Arts,Strawweight,10,10
/fighter/BJ-Penn-1307,B.J. Penn,The Prodigy,13/12/1978,42,United States,175.26,65.77,BJ Penn's MMA,Featherweight,16,16
/fighter/Muslim-Salikhov-129929,Muslim Salikhov,King of Kung Fu,09/06/1984,37,Russia,180.34,77.11,Fighting Eagle,Welterweight,18,18
/fighter/Darren-Stewart-128141,Darren Stewart,The Dentist,30/12/1990,30,England,182.88,92.99,The MMA Clinic,Light Heavyweight,12,12
/fighter/Justin-Jaynes-53713,Justin Jaynes,Guitar Hero,10/08/1989,32,United States,172.72,65.77,Xtreme Couture,Featherweight,16,16
/fighter/Jonas-Billstein-55146,Jonas Billstein,,08/07/1991,30,Germany,185.42,83.91,Combat Club Cologne,Middleweight,21,21
/fighter/Shane-Manley-69949,Shane Manley,,10/06/1988,33,United States,175.26,65.77,Team Bombsquad,Featherweight,5,5
/fighter/Bozhena-Antoniyar-274031,Bozhena Antoniyar,Toto,,,Myanmar,157.48,49.9,Bali MMA,Strawweight,3,3
/fighter/Patrick-Cote-6612,Patrick Cote,The Predator,29/02/1980,41,Canada,180.34,77.11,BTT Canada,Welterweight,23,23
/fighter/Augusto-Montano-41494,Augusto Montano,Dodger,25/10/1984,36,Mexico,185.42,77.11,Bonebreakers Team,Welterweight,15,15
/fighter/Jeff-Monson-262,Jeff Monson,The Snowman,18/01/1971,50,United States,175.26,107.95,American Top Team,Heavyweight,60,60
/fighter/Jeremy-Czarnecki-64073,Jeremy Czarnecki,The Czar,15/10/1982,38,United States,167.64,65.77,Murcielago MMA,Featherweight,7,7
/fighter/Lorenz-Larkin-51345,Lorenz Larkin,The Monsoon,03/09/1986,34,United States,180.34,83.91,Millennia MMA,Middleweight,23,23
/fighter/Alexis-Vila-39670,Alexis Vila,The Exorcist,12/03/1971,50,United States,162.56,56.7,American Top Team,Flyweight,15,15
/fighter/Shannon-Wiratchai-85142,Shannon Wiratchai,One Shin,14/11/1988,32,Thailand,175.26,70.31,Bangkok Fight Lab,Lightweight,10,10
/fighter/Yanan-Wu-203195,Yanan Wu,Mulan,18/04/1996,25,China,172.72,61.23,Tiger Muay Thai,Bantamweight,11,11
/fighter/Jairzinho-Rozenstruik-102803,Jairzinho Rozenstruik,Bigi Boy,17/03/1988,33,Suriname,187.96,115.21,American Top Team,Heavyweight,12,12
/fighter/Jorge-Juarez-99117,Jorge Juarez,The Warrior,,,United States,167.64,70.31,Fight Syndicate,Lightweight,5,5
/fighter/Luke-Caudillo-7406,Luke Caudillo,Lil' Hulk,30/11/1980,40,United States,170.18,70.31,Grudge Training Center,Lightweight,17,17
/fighter/Lena-Tkhorevska-140361,Lena Tkhorevska,,17/03/1989,32,Poland,157.48,47.63,Dziki Wschod Biala Podlaska,Atomweight,3,3
/fighter/Eugene-Toquero-99159,Eugene Toquero,,,,Philippines,165.1,56.7,Submission Sport Philippines,Flyweight,8,8
/fighter/Moti-Horenstein-139,Moti Horenstein,The Hammer,23/03/1964,57,United States,185.42,92.99,Moti Horenstein MMA,Light Heavyweight,1,1
/fighter/Jessica-Aguilar-15174,Jessica Aguilar,Jag,08/05/1982,39,United States,160.02,52.16,American Top Team,Strawweight,20,20
/fighter/Cole-Williams-37661,Cole Williams,,15/12/1983,37,United States,182.88,77.11,Chosen Few Gym,Welterweight,11,11
/fighter/Keith-Miner-38987,Keith Miner,,11/01/1981,40,United States,185.42,70.31,Texas Elite MMA,Lightweight,5,5
/fighter/David-Allred-37108,David Allred,Dangerous,,,United States,180.34,70.31,,Lightweight,11,11
/fighter/LeVon-Maynard-26935,LeVon Maynard,Da Maynman,23/07/1983,38,United States,180.34,83.91,Global Martial Arts Academy,Middleweight,14,14
/fighter/Chad-Laprise-69681,Chad Laprise,The Disciple,23/07/1986,35,Canada,177.8,72.12,Adrenaline Training Center,Welterweight,13,13
/fighter/Diego-Herzog-17107,Diego Herzog,Nosferatu,24/05/1983,38,United States,185.42,83.46,,Middleweight,4,4
/fighter/Chao-Xie-255827,Chao Xie,,,,China,177.8,65.77,Longyun MMA Gym,Featherweight,14,14
/fighter/Jietebusibai-Haolan-186623,Jietebusibai Haolan,Kazakh Warrior,,,China,182.88,77.11,Shangqiu Por Pramuk Muay Thai,Welterweight,4,4
/fighter/Aaron-Johnson-39330,Aaron Johnson,Tex,01/04/1986,35,United States,185.42,83.91,Defkon1,Middleweight,13,13
/fighter/Ronda-Rousey-73073,Ronda Rousey,Rowdy,01/02/1987,34,United States,167.64,61.23,Team Hayastan,Bantamweight,12,12
/fighter/Reza-Nasri-145,Reza Nasri,,,,Iran,180.34,92.99,,Light Heavyweight,0,0
/fighter/Scott-Cleve-65155,Scott Cleve,,22/07/1982,39,United States,175.26,65.77,Pariah MMA,Featherweight,15,15
/fighter/Abubakar-Nurmagomedov-86474,Abubakar Nurmagomedov,,13/11/1989,31,Russia,180.34,77.11,Fightspirit Team,Welterweight,16,16
/fighter/Tagir-Ulanbekov-149259,Tagir Ulanbekov,,08/07/1991,30,Russia,167.64,56.7,Eagles MMA,Flyweight,13,13
/fighter/Sara-McMann-67094,Sara McMann,,24/09/1980,40,United States,165.1,61.23,Team Alpha Male,Bantamweight,12,12
/fighter/Brian-Davidson-32079,Brian Davidson,Mr. D,22/11/1975,45,United States,172.72,65.77,K2L Grindhouse,Featherweight,13,13
/fighter/Ashleigh-Grimshaw-7862,Ashleigh Grimshaw,The White Wolf,28/01/1982,39,England,172.72,65.77,Team Titan,Featherweight,20,20
/fighter/Assuerio-Silva-1587,Assuerio Silva,,18/06/1974,47,Brazil,185.42,106.59,,Heavyweight,16,16
/fighter/Movlid-Khaybulaev-109571,Movlid Khaybulaev,Killer,16/10/1990,30,Russia,167.64,65.77,Fight Nights Team,Featherweight,17,17
